Time,DeliveryPower,SetPower,RFVoltage,RFCurrent,DCVoltage,DCCurrent,RFPhase,RF,QFR,RealPlasmaImpedance,ImaginaryPlasmaImpedance,RunMode,Interlock
2022/05/27 18:32:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:57,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:58,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:59,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:59,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:32:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:03,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:03,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:08,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:08,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:08,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:08,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:09,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:09,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:09,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:09,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:14,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:14,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:14,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:20,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:20,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:20,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:20,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:21,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:21,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:21,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:21,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:22,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:22,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:33:22,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:33:22,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:33:23,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:23,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:23,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:23,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:24,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:24,0,698,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:24,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:24,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:33:25,696,697,178.1,3.9,276.4,2.1,0,3.186253,1,46.1,0,4,0
2022/05/27 18:33:25,697,698,185.3,3.7,276.3,2.3,0,3.185199,1,49.2,0,4,0
2022/05/27 18:33:25,698,698,191.8,3.6,276.1,2.4,0,3.185726,1,54,0,4,0
2022/05/27 18:33:25,698,698,191.8,3.6,276.1,2.4,0,3.185726,1,54,0,4,0
2022/05/27 18:33:26,698,697,196.3,3.5,275.8,2.5,0,3.184672,1,55.2,0,4,0
2022/05/27 18:33:26,698,697,196.3,3.5,275.8,2.5,0,3.183618,1,55.2,0,4,0
2022/05/27 18:33:26,698,697,196.3,3.5,275.8,2.5,0,3.183618,1,55.2,0,4,0
2022/05/27 18:33:26,698,697,196.3,3.5,275.8,2.5,0,3.183618,1,55.2,0,4,0
2022/05/27 18:33:27,697,697,196.2,3.5,275.7,2.5,0,3.184672,1,55.2,0,4,0
2022/05/27 18:33:27,697,697,196.2,3.5,275.7,2.5,0,3.183091,1,55.2,0,4,0
2022/05/27 18:33:27,697,697,196.2,3.5,275.7,2.5,0,3.183091,1,55.2,0,4,0
2022/05/27 18:33:27,697,697,196.2,3.5,275.7,2.5,0,3.183091,1,55.2,0,4,0
2022/05/27 18:33:28,697,697,196.2,3.5,275.7,2.5,0,3.183618,1,55.3,0,4,0
2022/05/27 18:33:28,696,697,196.2,3.5,275.7,2.5,0,3.182564,1,55.3,0,4,0
2022/05/27 18:33:28,696,697,196.2,3.5,275.7,2.5,0,3.182564,1,55.3,0,4,0
2022/05/27 18:33:28,696,697,196.3,3.5,275.8,2.5,0,3.182037,1,55.3,0,4,0
2022/05/27 18:33:29,696,697,196.4,3.5,275.9,2.5,0,3.18151,1,55.4,0,4,0
2022/05/27 18:33:29,696,697,196.4,3.5,275.9,2.5,0,3.18151,1,55.4,0,4,0
2022/05/27 18:33:29,696,697,196.4,3.5,275.9,2.5,0,3.18151,1,55.4,0,4,0
2022/05/27 18:33:29,696,696,196.6,3.5,276,2.5,0,3.182021,1,55.5,0,4,0
2022/05/27 18:33:30,696,697,196.8,3.5,276.1,2.5,0,3.182021,1,55.6,0,4,0
2022/05/27 18:33:30,696,697,196.8,3.5,276.1,2.5,0,3.182021,1,55.6,0,4,0
2022/05/27 18:33:30,696,697,197,3.5,276.2,2.5,0,3.18119,1,55.7,0,4,0
2022/05/27 18:33:30,696,698,197.1,3.5,276.2,2.5,0,3.182244,1,55.8,0,4,0
2022/05/27 18:33:31,696,697,197.3,3.5,276.2,2.5,0,3.1832,1,55.9,0,4,0
2022/05/27 18:33:31,696,697,197.3,3.5,276.2,2.5,0,3.1832,1,55.9,0,4,0
2022/05/27 18:33:31,697,697,197.3,3.5,276.1,2.5,0,3.182129,1,55.8,0,4,0
2022/05/27 18:33:31,697,697,197.3,3.5,276.1,2.5,0,3.181602,1,55.9,0,4,0
2022/05/27 18:33:31,697,697,197.3,3.5,276.1,2.5,0,3.181602,1,55.9,0,4,0
2022/05/27 18:33:32,696,697,197.2,3.5,276,2.5,0,3.181075,1,55.8,0,4,0
2022/05/27 18:33:32,697,698,197.2,3.5,276,2.5,0,3.181883,1,55.8,0,4,0
2022/05/27 18:33:32,696,697,197.3,3.5,276.1,2.5,0,3.180234,1,55.9,0,4,0
2022/05/27 18:33:32,696,697,197.3,3.5,276.1,2.5,0,3.180234,1,55.9,0,4,0
2022/05/27 18:33:33,697,697,197.3,3.5,276.1,2.5,0,3.181713,1,55.7,0,4,0
2022/05/27 18:33:33,697,698,197.2,3.5,276,2.5,0,3.180965,1,55.8,0,4,0
2022/05/27 18:33:33,697,698,197.2,3.5,276,2.5,0,3.180965,1,55.8,0,4,0
2022/05/27 18:33:33,697,698,197.2,3.5,276,2.5,0,3.180965,1,55.8,0,4,0
2022/05/27 18:33:34,697,697,197.1,3.5,275.9,2.5,0,3.17715,1,55.8,0,4,0
2022/05/27 18:33:34,696,697,197.1,3.5,275.9,2.5,0,3.176953,1,55.8,0,4,0
2022/05/27 18:33:34,696,697,197.1,3.5,275.9,2.5,0,3.176953,1,55.8,0,4,0
2022/05/27 18:33:34,696,697,197.1,3.5,275.9,2.5,0,3.176953,1,55.8,0,4,0
2022/05/27 18:33:35,696,697,197.1,3.5,275.9,2.5,0,3.17714,1,55.8,0,4,0
2022/05/27 18:33:35,696,697,197.1,3.5,275.9,2.5,0,3.177123,1,55.8,0,4,0
2022/05/27 18:33:35,696,697,197.1,3.5,275.9,2.5,0,3.177123,1,55.8,0,4,0
2022/05/27 18:33:35,696,697,197.1,3.5,275.9,2.5,0,3.177123,1,55.8,0,4,0
2022/05/27 18:33:36,696,697,197.1,3.5,275.9,2.5,0,3.177043,1,55.8,0,4,0
2022/05/27 18:33:36,696,697,197.1,3.5,275.9,2.5,0,3.1771,1,55.8,0,4,0
2022/05/27 18:33:36,696,697,197.1,3.5,275.9,2.5,0,3.1771,1,55.8,0,4,0
2022/05/27 18:33:36,696,697,197.1,3.5,275.9,2.5,0,3.1771,1,55.8,0,4,0
2022/05/27 18:33:37,696,698,197.1,3.5,275.9,2.5,0,3.178581,1,55.8,0,4,0
2022/05/27 18:33:37,697,697,197,3.5,275.8,2.5,0,3.178363,1,55.7,0,4,0
2022/05/27 18:33:37,696,697,196.9,3.5,275.6,2.5,0,3.180374,1,55.7,0,4,0
2022/05/27 18:33:38,696,698,196.8,3.5,275.5,2.5,0,3.178717,1,55.6,0,4,0
2022/05/27 18:33:38,696,698,196.8,3.5,275.5,2.5,0,3.178717,1,55.6,0,4,0
2022/05/27 18:33:38,696,698,196.8,3.5,275.5,2.5,0,3.178717,1,55.6,0,4,0
2022/05/27 18:33:38,697,698,196.7,3.5,275.3,2.5,0,3.17454,1,55.6,0,4,0
2022/05/27 18:33:39,696,698,196.8,3.5,275.3,2.5,0,3.178764,1,55.6,0,4,0
2022/05/27 18:33:39,696,698,196.8,3.5,275.3,2.5,0,3.178764,1,55.6,0,4,0
2022/05/27 18:33:39,0,157,0,0,0,0,0,0,0,0,0,7,0
2022/05/27 18:33:39,0,157,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:39,0,157,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:40,0,157,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:40,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:40,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:40,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:44,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:47,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:49,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:49,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:49,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:49,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:51,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:52,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:52,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:52,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:52,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:54,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:54,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:54,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:54,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:33:59,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:33:59,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:33:59,0,401,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:34:00,0,698,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:00,0,698,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:00,0,698,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:00,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:01,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:01,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:01,0,697,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:01,0,698,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:34:02,0,698,196.8,3.5,0,0,0,0,1,55.5,0,4,0
2022/05/27 18:34:02,0,698,196.8,3.5,0,0,0,0,1,55.5,0,4,0
2022/05/27 18:34:02,698,697,197,3.5,275.3,2.5,0,3.180367,1,55.6,0,4,0
2022/05/27 18:34:02,697,697,197.2,3.5,275.5,2.5,0,3.181674,1,55.8,0,4,0
2022/05/27 18:34:03,696,697,197.1,3.5,275.6,2.5,0,3.179693,1,55.8,0,4,0
2022/05/27 18:34:03,696,697,197.1,3.5,275.6,2.5,0,3.179693,1,55.8,0,4,0
2022/05/27 18:34:03,696,697,197,3.5,275.7,2.5,0,3.181359,1,55.8,0,4,0
2022/05/27 18:34:03,696,697,197.1,3.5,275.8,2.5,0,3.179998,1,55.8,0,4,0
2022/05/27 18:34:04,696,697,197.2,3.5,275.9,2.5,0,3.181575,1,55.8,0,4,0
2022/05/27 18:34:04,696,697,197.2,3.5,276,2.5,0,3.179703,1,55.8,0,4,0
2022/05/27 18:34:04,696,697,197.2,3.5,276,2.5,0,3.179703,1,55.8,0,4,0
2022/05/27 18:34:05,697,697,197.2,3.5,276,2.5,0,3.180507,1,55.8,0,4,0
2022/05/27 18:34:05,697,697,197.2,3.5,276,2.5,0,3.180653,1,55.8,0,4,0
2022/05/27 18:34:05,697,698,197.3,3.5,276.1,2.5,0,3.179432,1,55.8,0,4,0
2022/05/27 18:34:05,697,698,197.3,3.5,276.1,2.5,0,3.179432,1,55.8,0,4,0
2022/05/27 18:34:05,697,698,197.3,3.5,276.1,2.5,0,3.179054,1,55.8,0,4,0
2022/05/27 18:34:06,697,697,197.3,3.5,276.2,2.5,0,3.179804,1,55.8,0,4,0
2022/05/27 18:34:06,697,697,197.3,3.5,276.2,2.5,0,3.179804,1,55.8,0,4,0
2022/05/27 18:34:06,697,697,197.3,3.5,276.2,2.5,0,3.179804,1,55.8,0,4,0
2022/05/27 18:34:06,696,697,197.3,3.5,276.1,2.5,0,3.174486,1,55.9,0,4,0
2022/05/27 18:34:07,697,698,197.2,3.5,276,2.5,0,3.175857,1,55.9,0,4,0
2022/05/27 18:34:07,697,698,197.2,3.5,276,2.5,0,3.175857,1,55.9,0,4,0
2022/05/27 18:34:07,697,698,197.2,3.5,276,2.5,0,3.175857,1,55.9,0,4,0
2022/05/27 18:34:07,696,697,197.2,3.5,276,2.5,0,3.178931,1,55.8,0,4,0
2022/05/27 18:34:08,697,698,197.1,3.5,275.9,2.5,0,3.176404,1,55.8,0,4,0
2022/05/27 18:34:08,696,697,197.1,3.5,275.8,2.5,0,3.176671,1,55.8,0,4,0
2022/05/27 18:34:08,696,697,197.1,3.5,275.8,2.5,0,3.176671,1,55.8,0,4,0
2022/05/27 18:34:09,696,697,197.1,3.5,275.8,2.5,0,3.176671,1,55.8,0,4,0
